CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
994957457,105,QUEENS,03/16/2018,12:05:00,03/16/2018,14:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",OTHER,03/19/2018,,<18,ASIAN/PAC.ISL,F,,45-64,WHITE,F,1056372,206346,40.73276295,-73.73976859,"(40.732762954, -73.739768593)"
208361079,40,BRONX,03/16/2018,12:00:00,03/16/2018,13:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,03/19/2018,,<18,WHITE HISPANIC,F,,<18,WHITE HISPANIC,F,1006269,235795,40.81385936,-73.9204551,"(40.813859356, -73.920455104)"
192796438,121,STATEN ISLAND,03/16/2018,11:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESTAURANT/DINER,03/19/2018,,25-44,WHITE HISPANIC,F,,45-64,WHITE HISPANIC,M,947914,172573,40.64028329,-74.13092828,"(40.640283294, -74.130928281)"
242479409,105,QUEENS,03/16/2018,10:50:00,03/16/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,03/19/2018,,<18,BLACK,F,,<18,BLACK,F,1054844,193640,40.69790049,-73.74541518,"(40.697900491, -73.745415182)"
399649771,7,MANHATTAN,03/16/2018,9:00:00,03/16/2018,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,FRONT OF,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO MAN SOUTH,748,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,03/19/2018,,45-64,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,988664,200228,40.71626346,-73.98407868,"(40.71626346, -73.98407868)"
658796457,66,BROOKLYN,03/16/2018,1:00:00,03/19/2018,7:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/19/2018,,45-64,WHITE,M,,25-44,WHITE,F,990357,168583,40.62940403,-73.97800013,"(40.629404025, -73.978000132)"
519294831,79,BROOKLYN,03/15/2018,19:50:00,03/18/2018,11:47:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/19/2018,,65+,BLACK,M,,65+,BLACK,F,1000253,190592,40.68980153,-73.94229621,"(40.689801532, -73.942296205)"
245399131,78,BROOKLYN,03/15/2018,18:00:00,03/16/2018,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,M,,25-44,BLACK,F,992360,185969,40.6771232,-73.97076315,"(40.677123201, -73.970763146)"
495473037,18,MANHATTAN,03/15/2018,16:00:00,03/15/2018,16:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,,PATROL BORO MAN SOUTH,198,CRIMINAL CONTEMPT 1,PUBLIC SCHOOL,03/19/2018,,25-44,WHITE,M,,25-44,WHITE,F,987453,216762,40.76164572,-73.98843929,"(40.761645718, -73.98843929)"
708125794,42,BRONX,03/15/2018,9:00:00,03/19/2018,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,03/19/2018,,<18,WHITE HISPANIC,M,,<18,WHITE HISPANIC,M,1015129,243980,40.83629832,-73.88840963,"(40.836298316, -73.888409625)"
596641956,111,QUEENS,03/15/2018,8:00:00,03/15/2018,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,03/19/2018,,<18,BLACK,M,,<18,WHITE HISPANIC,F,1051936,213344,40.75200571,-73.7557042,"(40.752005706, -73.755704203)"
948145103,122,STATEN ISLAND,03/14/2018,19:16:00,03/14/2018,19:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,03/19/2018,,25-44,BLACK HISPANIC,F,,25-44,BLACK,M,945091,141838,40.55591,-74.14092201,"(40.55591, -74.140922009)"
698813276,81,BROOKLYN,03/14/2018,14:47:00,03/18/2018,19:11:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,M,,25-44,BLACK,F,1001546,190106,40.68846514,-73.93763503,"(40.688465142, -73.937635025)"
808419338,79,BROOKLYN,03/14/2018,10:00:00,03/14/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BKLYN NORTH,343,"LARCENY,PETIT OF BICYCLE",RESIDENCE - APT. HOUSE,03/19/2018,,18-24,WHITE HISPANIC,M,,25-44,WHITE,F,997041,188193,40.68322205,-73.95388291,"(40.68322205, -73.953882912)"
647943055,50,BRONX,03/14/2018,9:00:00,03/14/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/19/2018,,18-24,WHITE HISPANIC,F,,45-64,WHITE,F,1013895,261658,40.88482331,-73.89279092,"(40.884823306, -73.892790915)"
762111909,69,BROOKLYN,03/13/2018,20:00:00,03/13/2018,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,03/19/2018,,25-44,ASIAN/PAC.ISL,F,,25-44,BLACK,M,1009046,172840,40.64105598,-73.91065482,"(40.641055984, -73.91065482)"
121026730,104,QUEENS,3/12/2018,17:00:00,3/12/2018,17:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS NORTH,101,ASSAULT 3,RESIDENCE-HOUSE,03/19/2018,,18-24,WHITE HISPANIC,F,,18-24,WHITE HISPANIC,M,1011111,203174,40.72430984,-73.90309316,"(40.724309844, -73.903093164)"
356546047,43,BRONX,3/12/2018,10:55:00,03/19/2018,20:30:00,COMPLETED,,911,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,03/19/2018,,18-24,BLACK,F,,18-24,BLACK,F,1021283,238581,40.82145596,-73.86619987,"(40.821455958, -73.866199874)"
761778138,47,BRONX,3/10/2018,14:45:00,3/10/2018,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",CHURCH,03/19/2018,,45-64,BLACK,F,,65+,BLACK,M,1023617,260168,40.88069571,-73.85764031,"(40.880695713, -73.85764031)"
619826377,71,BROOKLYN,3/12/2018,3:50:00,3/12/2018,4:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,256,"MISCHIEF, CRIMINAL 4, BY FIRE",RESIDENCE-HOUSE,03/19/2018,,18-24,BLACK,M,,45-64,BLACK,F,1001386,178957,40.65786395,-73.9382403,"(40.657863953, -73.9382403)"
376312802,104,QUEENS,3/10/2018,13:38:00,3/10/2018,13:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO QUEENS NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,03/19/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1009903,199048,40.71298856,-73.90746707,"(40.712988555, -73.90746707)"
294688581,81,BROOKLYN,3/10/2018,5:00:00,3/10/2018,5:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,F,,65+,WHITE,F,1005243,187937,40.68250374,-73.92431104,"(40.682503738, -73.924311038)"
551490122,115,QUEENS,3/9/2018,20:00:00,03/15/2018,19:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",STREET,03/19/2018,,25-44,WHITE HISPANIC,M,,45-64,BLACK,F,1018650,217294,40.76303958,-73.87582201,"(40.76303958, -73.875822012)"
895975301,50,BRONX,3/9/2018,8:00:00,3/9/2018,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",PUBLIC SCHOOL,03/19/2018,,25-44,BLACK HISPANIC,M,,<18,WHITE HISPANIC,M,1014461,261192,40.88354236,-73.89074609,"(40.883542363, -73.890746092)"
620482508,68,BROOKLYN,3/7/2018,19:30:00,3/8/2018,12:43:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/19/2018,,45-64,WHITE,F,,25-44,WHITE,F,975095,171679,40.63789926,-74.03298779,"(40.637899261, -74.032987791)"
169984626,42,BRONX,3/6/2018,11:00:00,3/6/2018,11:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,PUBLIC SCHOOL,03/19/2018,,<18,BLACK,F,,<18,WHITE HISPANIC,F,1015129,243980,40.83629832,-73.88840963,"(40.836298316, -73.888409625)"
839492739,114,QUEENS,3/6/2018,7:00:00,3/6/2018,7:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO QUEENS NORTH,198,CRIMINAL CONTEMPT 1,PARKING LOT/GARAGE (PUBLIC),03/19/2018,,25-44,WHITE HISPANIC,F,,25-44,BLACK HISPANIC,M,1008736,213682,40.75315858,-73.91162336,"(40.753158581, -73.911623363)"
296772317,46,BRONX,3/5/2018,21:00:00,3/5/2018,21:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK HISPANIC,F,,25-44,BLACK HISPANIC,M,1011829,249524,40.85152589,-73.90031249,"(40.851525886, -73.900312493)"
731837028,48,BRONX,3/3/2018,17:07:00,03/19/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,114,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,M,,25-44,BLACK,F,1016522,248057,40.8474835,-73.88335593,"(40.847483502, -73.88335593)"
251868387,71,BROOKLYN,3/1/2018,7:00:00,03/18/2018,21:17:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/19/2018,,18-24,ASIAN/PAC.ISL,F,,25-44,ASIAN/PAC.ISL,M,996880,183077,40.66918002,-73.95447299,"(40.669180015, -73.954472991)"
468535885,25,MANHATTAN,02/28/2018,21:00:00,02/28/2018,21:10:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,FRONT OF,FELONY ASSAULT,,PATROL BORO MAN NORTH,105,STRANGULATION 1ST,OTHER,03/19/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1000209,230356,40.79894383,-73.94236052,"(40.798943827, -73.942360522)"
487561782,71,BROOKLYN,02/28/2018,15:30:00,03/19/2018,15:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,03/19/2018,,45-64,BLACK,F,,25-44,BLACK,F,1002068,181079,40.66368703,-73.93577665,"(40.663687029, -73.935776645)"
647148807,44,BRONX,02/28/2018,10:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/19/2018,,18-24,WHITE HISPANIC,M,,<18,BLACK,F,1003856,242439,40.83210094,-73.92915295,"(40.832100936, -73.929152947)"
